Source Url,permID,ALIU Index,Last Name,First Name,First Name Last Name,permID,Name Variants
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX769,M-Action,M-Action,, M-Action,ALIUINDEX769," M-Action,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX770,Mader,Mader,, Mader,ALIUINDEX770," Mader,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX771,"Mafalda, Princess",Mafalda,Princess,Princess Mafalda,ALIUINDEX771,"Princess Mafalda,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX772,"Maier, Albert",Maier,Albert,Albert Maier,ALIUINDEX772,"Albert Maier,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX773,"Maier, Julius",Maier,Julius,Julius Maier,ALIUINDEX773,"Julius Maier,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX774,Maillol,Maillol,, Maillol,ALIUINDEX774," Maillol,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX775,"Mak, A.",Mak,A.,A. Mak,ALIUINDEX775,"A. Mak,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX776,Makowski,Makowski,, Makowski,ALIUINDEX776," Makowski,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX777,"Mandl Galerie, V.",Mandl Galerie,V.,V. Mandl Galerie,ALIUINDEX777,"V. Mandl Galerie,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX778,"Mandl, Victor",Mandl,Victor,Victor Mandl,ALIUINDEX778,"Victor Mandl,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX779,Mann,Mann,, Mann,ALIUINDEX779,"Mann,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX780,Mannheimer Collection,Mannheimer Collection,, Mannheimer Collection,ALIUINDEX780,"Mannheimer Collection,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX781,Manteau Gallerie (Cloots),Manteau Gallerie (Cloots),, Manteau Gallerie (Cloots),ALIUINDEX781,"Manteau Gallerie (Cloots),,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX782,"Manteau, Alice",Manteau,Alice,Alice Manteau,ALIUINDEX782,"Alice Manteau,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX783,"Manteau, Louis",Manteau,Louis,Louis Manteau,ALIUINDEX783,"Louis Manteau,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX784,"Manteuffel, Zorge von",Manteuffel,Zorge von,Zorge von Manteuffel,ALIUINDEX784,"Zorge von Manteuffel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX785,Maquet,Maquet,, Maquet,ALIUINDEX785,"Maquet,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX786,"Maratier, George Charles",Maratier,George Charles,George Charles Maratier,ALIUINDEX786,"George Charles Maratier,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX787,"Marchand, M.",Marchand,M.,M. Marchand,ALIUINDEX787,"M. Marchand,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX788,"Maritsch, Frau Hanna",Maritsch,Frau Hanna,Frau Hanna Maritsch,ALIUINDEX788,"Frau Hanna Maritsch,Hanna Maritsch,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX789,"Markus, Fritz",Markus,Fritz,Fritz Markus,ALIUINDEX789,"Fritz Markus,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX790,"Marquart, Dr.",Marquart,Dr.,Dr. Marquart,ALIUINDEX790,"Dr. Marquart,Marquart,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX791,Martin,Martin,, Martin,ALIUINDEX791,"Martin,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX792,"Martin, Andre",Martin,Andre,Andre Martin,ALIUINDEX792,"Andre Martin,Andre Martin,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX793,"Martin, Dr. Kurt",Martin,Dr. Kurt,Dr. Kurt Martin,ALIUINDEX793,"Dr. Kurt Martin,Kurt Martin,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX794,"Martin, Frl. Anna",Martin,Frl. Anna,Frl. Anna Martin,ALIUINDEX794,"Frl. Anna Martin,Anna Martin,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX795,"Martin, Lucien",Martin,Lucien,Lucien Martin,ALIUINDEX795,"Lucien Martin,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX796,"Martin, Michel",Martin,Michel,Michel Martin,ALIUINDEX796,"Michel Martin,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX797,"Martin, Prof. Dr. Willi",Martin,Prof. Dr. Willi,Prof. Dr. Willi Martin,ALIUINDEX797,"Prof. Dr. Willi Martin,Prof. Willi Martin,Willi Martin,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX798,Massot,Massot,, Massot,ALIUINDEX798,"Massot,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX799,"Masuy, Henri (alias)",Masuy,Henri (alias),Henri (alias) Masuy,ALIUINDEX799,"Henri (alias) Masuy,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX800,"Mathey, Jacques",Mathey,Jacques,Jacques Mathey,ALIUINDEX800,"Jacques Mathey,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX801,Matis,Matis,, Matis,ALIUINDEX801,"Matis,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX802,Mattas,Mattas,, Mattas,ALIUINDEX802,"Mattas,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX803,"Matthiesen, Galerie",Matthiesen,Galerie,Galerie Matthiesen,ALIUINDEX803,"Galerie Matthiesen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX804,"Matz, Dr. Werner",Matz,Dr. Werner,Dr. Werner Matz,ALIUINDEX804,"Dr. Werner Matz,Werner Matz,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX805,"Matzneff, Nicolas",Matzneff,Nicolas,Nicolas Matzneff,ALIUINDEX805,"Nicolas Matzneff,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX806,Mauler,Mauler,, Mauler,ALIUINDEX806,"Mauler,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX807,"May, Frau Wismer",May,Frau Wismer,Frau Wismer May,ALIUINDEX807,"Frau Wismer May,Wismer May,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX808,"Mayer, A.L.",Mayer,A.L.,A.L. Mayer,ALIUINDEX808,"A.L. Mayer,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX809,"Mayer, August L.",Mayer,August L.,August L. Mayer,ALIUINDEX809,"August L. Mayer,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX810,"Mayeux, Roland",Mayeux,Roland,Roland Mayeux,ALIUINDEX810,"Roland Mayeux,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX811,Mayr,Mayr,, Mayr,ALIUINDEX811,"Mayr,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX812,Meder,Meder,, Meder,ALIUINDEX812,"Meder,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX813,Meerkamp,Meerkamp,, Meerkamp,ALIUINDEX813,"Meerkamp,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX814,"Meeus, Baron",Meeus,Baron,Baron Meeus,ALIUINDEX814,"Baron Meeus,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX815,"Meiners, Major",Meiners,Major,Major Meiners,ALIUINDEX815,"Major Meiners,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX816,"Meller, Prof. Dr.  Simon",Meller,"Prof. Dr.
 Simon","Prof. Dr.
 Simon Meller",ALIUINDEX816,"Prof. Dr.
 Simon Meller,Prof. Dr.
 Simon Meller,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX817,Mendelssohn Bank,Mendelssohn Bank,, Mendelssohn Bank,ALIUINDEX817,"Mendelssohn Bank,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX818,Mendelssohn Collection,Mendelssohn Collection,, Mendelssohn Collection,ALIUINDEX818,"Mendelssohn Collection,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX819,Mensing,Mensing,, Mensing,ALIUINDEX819,"Mensing,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX820,"Menten, Hubert",Menten,Hubert,Hubert Menten,ALIUINDEX820,"Hubert Menten,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX821,"Merveldt, Count",Merveldt,Count,Count Merveldt,ALIUINDEX821,"Count Merveldt,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX822,"Mestrallet, F.",Mestrallet,F.,F. Mestrallet,ALIUINDEX822,"F. Mestrallet,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX823,"Metternich, Prof. Count Franz Wolff",Metternich,"Prof.
 Count Franz Wolff","Prof.
 Count Franz Wolff Metternich",ALIUINDEX823,"Prof. Count Franz Wolff Metternich,Franz Wolff Metternich,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX824,"Meunier-Batifaud, Mme.",Meunier-Batifaud,Mme.,Mme. Meunier-Batifaud,ALIUINDEX824,"Mme. Meunier-Batifaud,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX825,Meuren,Meuren,, Meuren,ALIUINDEX825,"Meuren,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX826,Meyer,Meyer,, Meyer,ALIUINDEX826,"Meyer,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX827,"Meyer, E.I.",Meyer,E.I.,E.I. Meyer,ALIUINDEX827,"E.I. Meyer,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX828,"Michel Collection, Michel Georges",Michel Collection,Michel Georges,Michel Georges Michel Collection,ALIUINDEX828,"Michel Georges Michel Collection,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX829,"Michel, Charles",Michel,Charles,Charles Michel,ALIUINDEX829,"Charles Michel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX830,"Michel, General Ministerialrat",Michel,General Ministerialrat,General Ministerialrat Michel,ALIUINDEX830,"General Ministerialrat Michel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX831,"Michel, Professor Hermann",Michel,"Professor
 Hermann","Professor
 Hermann Michel",ALIUINDEX831,"Professor Hermann Michel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX832,"Middegaels, R.",Middegaels,R.,R. Middegaels,ALIUINDEX832,"R. Middegaels,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX833,"Miedl, Alois",Miedl,Alois,Alois Miedl,ALIUINDEX833,"Alois Miedl,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX834,"Mignonet, Charles",Mignonet,Charles,Charles Mignonet,ALIUINDEX834,"Charles Mignonet,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX835,Mioche,Mioche,, Mioche,ALIUINDEX835,"Mioche,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX836,"Mittel, Franz",Mittel,Franz,Franz Mittel,ALIUINDEX836,"Franz Mittel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX837,Mockers,Mockers,, Mockers,ALIUINDEX837,"Mockers,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX838,"Modrczewski, Victor",Modrczewski,Victor,Victor Modrczewski,ALIUINDEX838,"Victor Modrczewski,Victor Modrczewski,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX839,"Moebius, Prof. Dr. Hans",Moebius,Prof. Dr. Hans,Prof. Dr. Hans Moebius,ALIUINDEX839,"Prof. Dr. Hans Moebius,Hans Moebius,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX840,Moeckel,Moeckel,, Moeckel,ALIUINDEX840,"Moeckel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX841,Moellhausen,Moellhausen,, Moellhausen,ALIUINDEX841,"Moellhausen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX842,"Mohl, Dr.",Mohl,Dr.,Dr. Mohl,ALIUINDEX842,"Dr. Mohl,Mohl,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX843,"Mohnen, Wilhelm Jacob",Mohnen,Wilhelm Jacob,Wilhelm Jacob Mohnen,ALIUINDEX843,"Wilhelm Jacob Mohnen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX844,"Moinot, Paul",Moinot,Paul,Paul Moinot,ALIUINDEX844,"Paul Moinot,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX845,"Moltke, Lt. Dr. Count J. Wolfgang",Moltke,Lt. Dr. Count J. Wolfgang,Lt. Dr. Count J. Wolfgang Moltke,ALIUINDEX845,"Lt. Dr. Count J. Wolfgang Moltke,Lt. Count J. Wolfgang Moltke,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX846,Mommen,Mommen,, Mommen,ALIUINDEX846,"Mommen,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX847,Monni,Monni,, Monni,ALIUINDEX847,"Monni,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX848,"Montag, Charles",Montag,Charles,Charles Montag,ALIUINDEX848,"Charles Montag,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX849,"Morandotti, Dr. Alessandro",Morandotti,Dr. Alessandro,Dr. Alessandro Morandotti,ALIUINDEX849,"Dr. Alessandro Morandotti,Alessandro Morandotti,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX850,"Moreno Bravo, Gregorio",Moreno Bravo,Gregorio,Gregorio Moreno Bravo,ALIUINDEX850,"Gregorio Moreno Bravo,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX851,"Moreno, Lucas",Moreno,Lucas,Lucas Moreno,ALIUINDEX851,"Lucas Moreno,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX852,Mossel,Mossel,, Mossel,ALIUINDEX852,"Mossel,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX853,"Muechow, Dr.",Muechow,Dr.,Dr. Muechow,ALIUINDEX853,"Dr. Muechow,Muechow,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX854,"Muehlmann, Josef",Muehlmann,Josef,Josef Muehlmann,ALIUINDEX854,"Josef Muehlmann,Josef Mühlmann,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX855,"Muehlmann, Kajetan",Muehlmann,Kajetan,Kajetan Muehlmann,ALIUINDEX855,"Kajetan Muehlmann,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX856,Muelder,Muelder,, Muelder,ALIUINDEX856,"Muelder,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX857,"Mueller & Co., Frederick",Mueller & Co.,Frederick,Frederick Mueller & Co.,ALIUINDEX857,"Frederick Mueller & Co.,Frederick Müller & Co.,F. Müller & Co.,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX858,"Mueller, Dr. Georg Hermann",Mueller,Dr. Georg Hermann,Dr. Georg Hermann Mueller,ALIUINDEX858,"Dr. Georg Hermann Mueller,Georg Hermann Mueller,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX859,"Mueller, Dr. Johannes",Mueller,Dr. Johannes,Dr. Johannes Mueller,ALIUINDEX859,"Dr. Johannes Mueller,Johannes Mueller,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX860,"Mueller, Dr. Kurt",Mueller,Dr. Kurt,Dr. Kurt Mueller,ALIUINDEX860,"Dr. Kurt Mueller,Kurt Mueller,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX861,"Mueller, Dr. Walter",Mueller,Dr. Walter,Dr. Walter Mueller,ALIUINDEX861,"Dr. Walter Mueller,Walter Mueller,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX862,"Mueller, Karleman",Mueller,Karleman,Karleman Mueller,ALIUINDEX862,"Karleman Mueller,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX863,"Mueller, R.",Mueller,R.,R. Mueller,ALIUINDEX863,"R. Mueller,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX864,"Mueller-Scheld, Wilhelm",Mueller-Scheld,Wilhelm,Wilhelm Mueller-Scheld,ALIUINDEX864,"Wilhelm Mueller-Scheld,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX865,Muewes,Muewes,, Muewes,ALIUINDEX865,"Muewes,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX866,"Muhlmann, Dienststelle",Muhlmann,Dienststelle,Dienststelle Muhlmann,ALIUINDEX866,"Dienststelle Muhlmann,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX867,Mumm,Mumm,, Mumm,ALIUINDEX867,"Mumm,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX868,Muschal,Muschal,, Muschal,ALIUINDEX868,"Muschal,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX869,Mussolini,Mussolini,, Mussolini,ALIUINDEX869,"Mussolini,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX870,"Muthmann, Dr.",Muthmann,Dr.,Dr. Muthmann,ALIUINDEX870,"Dr. Muthmann,Muthmann,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX871,"Mutschmann, Gauleiter",Mutschmann,Gauleiter,Gauleiter Mutschmann,ALIUINDEX871,"Gauleiter Mutschmann,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX872,Nadolle,Nadolle,, Nadolle,ALIUINDEX872,"Nadolle,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX873,Naples Museum,Naples Museum,, Naples Museum,ALIUINDEX873,"Naples Museum,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX874,"Nasenta, Raymond",Nasenta,Raymond,Raymond Nasenta,ALIUINDEX874,"Raymond Nasenta,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX875,"Nathan, Dr. Fritz",Nathan,Dr. Fritz,Dr. Fritz Nathan,ALIUINDEX875,"Dr. Fritz Nathan,Fritz Nathan,Fritz and Peter Nathan,Galéries Nathan"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX876,Nesling,Nesling,, Nesling,ALIUINDEX876,"Nesling,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX877,"Neuffer, Dr. Edward",Neuffer,Dr. Edward,Dr. Edward Neuffer,ALIUINDEX877,"Dr. Edward Neuffer,Edward Neuffer,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX878,Neufforge Collection,Neufforge Collection,, Neufforge Collection,ALIUINDEX878,"Neufforge Collection,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX879,"Neugebauer, Prof. Dr. Karl Anton",Neugebauer,Prof. Dr. Karl Anton,Prof. Dr. Karl Anton Neugebauer,ALIUINDEX879,"Prof. Dr. Karl Anton Neugebauer,Prof. Karl Anton Neugebauer,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX880,Neumann Collection,Neumann Collection,, Neumann Collection,ALIUINDEX880," Neumann Collection,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX881,Neumannn,Neumannn,, Neumannn,ALIUINDEX881," Neumannn,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX882,Neupert,Neupert,, Neupert,ALIUINDEX882," Neupert,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX883,Neupert Gallery,Neupert Gallery,, Neupert Gallery,ALIUINDEX883," Neupert Gallery,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX884,"Neuschwanstein, Schloss",Neuschwanstein,Schloss,Schloss Neuschwanstein,ALIUINDEX884,"Schloss Neuschwanstein,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX885,Neuville & Vivien,Neuville & Vivien,, Neuville & Vivien,ALIUINDEX885," Neuville & Vivien,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX886,"Nickolsburg, Schloss",Nickolsburg,Schloss,Schloss Nickolsburg,ALIUINDEX886,"Schloss Nickolsburg,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX887,"Nicolas Collection, Etienne",Nicolas Collection,Etienne,Etienne Nicolas Collection,ALIUINDEX887,"Etienne Nicolas Collection,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX888,"Nicolas, Etienne",Nicolas,Etienne,Etienne Nicolas,ALIUINDEX888,"Etienne Nicolas,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX889,Niedermeyer,Niedermeyer,, Niedermeyer,ALIUINDEX889," Niedermeyer,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX890,"Noack, Dr. Werner",Noack,Dr. Werner,Dr. Werner Noack,ALIUINDEX890,"Dr. Werner Noack,Werner Noack,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX891,Nogatch,Nogatch,, Nogatch,ALIUINDEX891," Nogatch,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX892,"Nowotny, Dr. Karl Anton",Nowotny,Dr. Karl Anton,Dr. Karl Anton Nowotny,ALIUINDEX892,"Dr. Karl Anton Nowotny,Karl Anton Nowotny,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX893,Nusse,Nusse,, Nusse,ALIUINDEX893," Nusse,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX894,Oberg,Oberg,, Oberg,ALIUINDEX894," Oberg,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX895,Oelze,Oelze,, Oelze,ALIUINDEX895," Oelze,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX896,"Oertel, Dr. Rudolf",Oertel,Dr. Rudolf,Dr. Rudolf Oertel,ALIUINDEX896,"Dr. Rudolf Oertel,Rudolf Oertel,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX897,"Oldenburg Collection, Duke of",Oldenburg Collection,Duke of,Duke of Oldenburg Collection,ALIUINDEX897,"Duke of Oldenburg Collection,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX898,"Olivier, G.",Olivier,G.,G. Olivier,ALIUINDEX898,"G. Olivier,,,"
https://www.archives.gov/research/holocaust/art/oss-art-looting-investigation-name-index3.html#m,ALIUINDEX899,"Opfer, Prof.",Opfer,Prof.,Prof. Opfer,ALIUINDEX899,"Prof. Opfer,,,"
